,reviewId,rating,testimony,itemId,userId
595,684,5,"I had looked at this for a while. I was thinking about purchasing it when Amazon was offering the buy on get the second one for less offer, but when both they and Best Buy dropped the price to $149 I jumped on it. It's perfect for my kitchen because I can use the screen to pull up recipes and I can video chat with my kids that live out of State. I would say that this is a great addition to any Smart Home.",23,2645
596,685,5,"Absolutely love the Amazon Alexa devices, we now have six in our house and have them connected to Sonos, nest, Arlo and other devices",23,3570
597,686,4,I purchased it so the weather and info can be seen on the screen. At the time I never knew there was an echo spot or I would have tried that. The show sounds good however I wish there was a ring or something on top that would light up like the original alexa.,23,1393
598,687,5,"Easy to install, very easy to use, we enjoy the product and learn more about it all the time",23,2563
599,688,4,Great item for the new home. Better than purchasi. This is a good product,23,3246
600,689,5,"We have the original Echo, two Echo Dots and the Echo Show to complete the family - love the ability to play videos and the lyrics display on Prime Music is awesome!",23,177
601,690,5,"Bought two of these. one for the living room and one for the bedroom. great when you dont feel like walking to the living room and need to talk to your significant other. honestly dont use it much, but when i do its great. music shopping stupid questions movie times etc.",23,670
602,691,5,I bought this for our kitchen where we enjoy cooking and congregating. Streaming music is great and you can search for recipes just by asking Alexa.,23,644
603,692,5,"Our whole family loves, and uses this device for so many different features. We love using it to make phone calls, watch films, play Jeopardy, even to define words as they come up in conversation. We definitely get a lot of use out of this device, more than any other screen, tablet, or smart phone device we own.",23,238
604,693,4,"FUN TO USE FOR ANY AGE JUST SAY ALEXA""""""""""""""""""""""""""""",23,331
605,694,5,"A nice ""next step"" in the Alexa repertoire; easy to set up and to use.",23,2607
606,695,4,It is so convenient to have a display with Alexa function.,23,361
607,696,5,I Searched online and talked with people for two weeks before purchasing. When I went to purchase the echo show amazon dropped the price. Love this product am glad I purchased it. Having a blast listening to any kind of music and asking questions.,23,1357
608,697,4,"So we added this to our Echo family of devices. It's nice to have screen, but I honestly don't find I use it as much as I thought I would. The video calling feature would be pretty great IF we knew more people with a video capable Echo device.... Also, we've had some technical issues that I haven't been able to resolve as of yet. Ultimately, this is a powerful little gadget and can be fun to pop on a movie while sitting at the kitchen bar counter. It's also awesome to be able to display our security camera feed for the outdoor cameras, but you should probably investigate it's features and your needs before splurging on this over one of the more 'traditional' echo devices. It's essentially an Alexa enabled tablet with a nice speaker, so something to think about.",23,1081
609,698,5,"this product features a beautiful screen to enhance your viewing and information, love this product",23,2736
610,699,5,Simply love it! It’s loud... love watching videos!!,23,1070
611,700,5,This product is amazing. I do however wish that there were more video features on it!,23,740
612,701,5,I love my Echo Show! Easy to set up! And fun to use!!,23,68
613,703,3,"This item seems great on the ads, but it reality it can’t do nearly as much. To get it to do more you have to download “skills”, some of which work well and others of which do not. Some are reviewed, but many are not. Connecting is often difficult and sometimes the password you use has to be the same as your Alexa device (which no body tells you). I’m sure with some practice this device will be fun and useful, but learning to use it and sorting through the skills is a pain.",23,2963
614,705,5,Echo Show is a great addition to any home and we were thrilled to buy one for each of our children's families during this holiday season!,23,3148
615,706,5,"With this you can make calls to other echo shows. Or using the app you can call others that have the a show. I haven't used this feature yet since I'm the only one I know who has one. I can tell you that while using the app at home or away from home off the network you can call the show. I did this while at work to check it out and caught my son coming in the back door. I freaked him out but after he settled down we chatted via video chat for awhile and both agreed it was awesome! You could also just drop into the show from the app to check on the house or whatever, wherever you have it. Keep in mind you're only gonna see what it's pointed at. The camera doesn't move. Plus in its natural form it is tilted back slightly so it point upward. There are stands on amazon the correct the tilt to make it straight up and down. Almost forgot but the speakers are amazing! You can link multiple echos together to play music. I have the show in my living room an echo in my bedroom and the dot connected to a JBL speaker in another room. After set up through the app I can tell Alexa to play music and they all come to life.",23,480
616,707,5,Love the new Echo Show! Picture is clear and the microphones pick up my voice from far away. My wife likes it for recipes on the go and the Show it is always thinking. Music sounds great coming from this small unit. It was the talk of Christmas!,23,2182
